frame,detected,left_elbow_angle,right_elbow_angle,left_knee_angle,right_knee_angle,left_hip_angle,right_hip_angle,shoulder_line_tilt,hip_line_tilt,hip_to_hand_ratio
545,True,71.04852674670529,42.636745963209776,64.80700059493071,176.25457429889732,91.01145222931783,145.4604558370856,-3.8855089194310795,-12.627531684310604,0.970184904930028
546,True,60.30713564960818,27.23693917218334,65.87002600194519,173.5044088783456,93.16578719640168,145.8838624202341,-3.820811180908278,-12.219630384935778,0.9778530736450692
547,True,66.94354640516084,5.2452793810068705,65.7483002058481,167.8089783560919,93.67910128340975,149.056588982701,-4.034562538321894,-12.163830984882576,0.9965529711626095
548,True,63.16557335946808,1.0754958694602097,66.9559175894232,167.1982463161645,94.63281510792592,148.8771531898823,-4.146430612045917,-11.571242324025382,0.9869672051096572
549,True,62.69661318394649,2.309595924859465,67.38359318861747,166.3625448454521,95.2502144846478,148.3497910602803,-3.955062626629089,-11.768412891365,0.9734476874275579
550,True,65.03159850495796,6.014821413965794,67.37271016840904,164.9935906004619,94.79964724482922,150.53328893651343,-4.230613452246341,-11.651718010014932,0.9850672277123799
551,True,76.66724653173493,5.008239807981737,67.22764774670563,169.68193289381205,95.09402074739818,148.13989180210416,-4.464265535216879,-11.483611826143395,0.9764768479304513
552,True,73.16448079694804,2.213277372977771,67.6862584240823,165.1636758221877,95.61402470471955,152.1619184456499,-4.4949724735482635,-11.277051936992507,0.9653885952580282
553,True,63.17831582316191,6.794837372124066,67.1333831849837,160.82675521532934,95.07156033075208,155.31037122975545,-5.126839421609526,-11.359917615601008,0.9489129286814936
554,True,65.16485575543096,5.704634685125839,66.27373738263447,158.9596611309393,93.8498313060276,157.60513428092835,-5.656368856539778,-11.343614696225139,0.9463888809756289
555,True,65.7342917095207,2.267840878629589,66.93048727444828,160.79252144361823,94.69383848646531,155.99675859220966,-5.440749627343184,-11.390060241085502,0.9387441646424545
556,True,64.35696757430155,7.8625792551876925,67.54518582598497,162.12487843381467,95.17332804706395,156.37244803217726,-5.312742012936934,-11.534403958825926,0.9365902202193691
557,True,66.30001223243724,9.733897187521658,68.67504291206507,161.76380334879858,95.19822136168196,157.09712807949606,-5.270930107255112,-11.386886959732449,0.9361658082138629
558,True,65.57217548954964,2.869106466628368,68.62960578982764,168.58298484851403,95.07060308829874,152.19426954307778,-5.153668993404762,-11.422327333747292,0.9516618687157613
559,True,74.77201151778686,1.907564731661192,69.27251258675045,174.37818218746878,96.54674082455577,147.5623562438192,-5.21403236970019,-11.391866143853301,0.9408940202935185
560,True,73.70707975707221,9.888087858909543,69.31586443569503,169.65933436552015,96.66932202410213,151.3839208500025,-5.270634448000204,-11.34184891648747,0.9341781694915653
561,True,61.22900940266416,12.618716143084372,68.60086677760441,167.99459675886175,96.96194729635563,151.70959280006562,-5.207656659489712,-11.552177320699409,0.924010721314409
562,True,77.14352809570242,19.431113043740936,68.52663101745941,163.6860614343288,97.05614052418852,155.73931217089998,-5.158937567609016,-11.344851753496599,0.9268798792637798
563,True,70.61552639814369,17.053210738880182,68.56393630873553,163.53697952911716,97.81298641305538,155.8620487180813,-4.9770208761197505,-11.160951331910102,0.9200066852325414
564,True,72.28712592418204,6.207422566386664,68.14240267485195,162.75692750401518,97.78427475507875,156.42326676699636,-4.836584685906852,-11.122930923776735,0.9343361472893692
565,True,66.91997893664961,7.886799052295845,67.88098537815502,166.2810421530667,98.19052460616386,152.4853482457471,-4.671440616685279,-11.027986288268497,0.9287767217854446
566,True,66.57427066834191,7.514210488338285,69.42365718448507,170.48132575733115,96.9820628181306,150.07346863490926,-6.742108053157886,-11.09340266558537,0.9279001039769974
567,True,59.146434566392436,10.737712414724255,70.6106302494549,174.80854388901744,97.69231914327473,145.41055993565254,-6.4624466086654335,-10.971590657279075,0.9175568310363456
568,True,65.38557019659937,11.352038540162127,71.92298164274943,178.20093899863633,98.49491724390472,141.89169213147235,-7.832638860573225,-11.199481468116609,0.9296356480914861
569,True,59.125884365844115,6.415902408820396,72.21701261561455,177.9752595480709,97.607328669953,141.63907508108383,-7.967703455612055,-10.792405554358565,0.9251472631187384
570,True,54.24108118131231,4.755150445200064,78.40661980025834,171.29939925425813,99.63456565716051,136.53306532665027,-8.476448960891855,-11.647050998785025,0.9143657023162962
571,True,54.02018707623581,7.7117912985653545,80.96599695649593,171.35525118502107,100.69001325803487,136.02517434402873,-8.1293427096536,-11.732304040537759,0.9157164967947117
572,True,49.2665753385505,8.116578114515159,86.82674872777726,170.8553814342695,103.62419100199736,135.3711516742478,-7.234058278270344,-12.441944974382393,0.9098914633140689
573,True,52.9073377456023,143.56118849630258,87.55060805112656,169.07262863971627,105.07573276349592,134.41871771757172,-6.730159034005737,-13.163872865427104,0.9001072388754746
574,True,53.363169865534005,135.70050347049232,90.85119940311093,166.07913246624352,107.65443834785619,131.26107928400145,-6.338546010928679,-13.869387850042061,0.9145059711838094
575,True,59.68117788076834,136.32239904255206,94.55871988250966,164.1293979112528,111.45145838948288,127.17804732600518,-6.139133188137196,-14.159614530392647,0.9249452580263227
576,True,61.899998265789854,132.0427514813071,97.92306350013942,161.7348809416641,116.0826203189775,123.78290631400364,-5.730704564547473,-14.938264901990294,0.9309040510253515
577,True,9.261905342930087,128.17172410216713,105.38489901401634,156.67635691933668,122.34366587080709,117.10171456477079,-5.507544697794627,-14.92659552725067,0.9244152670588522
578,True,85.30112867343601,118.01377520904232,129.2075519642418,157.60036435544467,141.88101619157695,119.2532233330068,-7.216164372378205,-14.772254804217285,0.9309863283183151
579,True,76.7778337288509,2.87275009564748,179.30798125796514,156.68830828960148,163.42554128037546,115.90648240270684,-6.512188882578387,-16.501105737097358,0.9236748044288463
580,True,59.632334902773344,3.965798135483027,173.38939586590027,154.1786713637853,171.59089248241776,115.1558799648677,-5.353793007899235,-15.777033120417228,0.9310502692143774
581,True,48.37851767230862,131.25058024801632,164.80156768102285,146.73859129578042,155.4319248848216,113.98381572324459,-5.785476708671972,-16.896462119934895,0.9395456848738319
582,True,72.19352728275958,146.3159803547295,160.66447261070883,146.39104014328504,155.4598768707479,112.27138963692039,-5.280340437799251,-16.05540681903301,0.9467109768749981
583,True,70.57518673906469,148.15868364266913,168.38121346972684,140.69696508739597,157.10150718422497,105.44971507563886,-3.6289588451186083,-15.77631010145343,0.9895768025020162
584,True,123.51082303908652,152.62322867388175,168.36644833535888,139.4819862805809,153.58693293386202,100.32502131901934,-3.314224935787565,-14.538703614134945,1.0624299667843116
585,True,122.99118084677673,154.25368982108813,153.82493213005637,136.1948737623369,144.21463898564514,94.70788040738252,-2.8287525637973183,-13.404137303757471,1.081596711948037
586,True,120.60349654717119,151.4029489238231,159.97719298692542,148.40533959956568,153.37058303527783,98.84538970461678,-2.486469490992674,-11.908188606253193,1.0809639667970834
587,True,129.38204789459533,152.74542684736483,133.35432548513197,144.85780123408304,140.32311682726376,95.58207600314155,-2.3145856066677237,-11.913493273879533,1.116256912328028
588,True,124.9033725388982,154.5514141945727,131.1016601917638,149.3832020783213,132.20823934717896,101.50978444832836,-1.7805887610807902,-12.301751202188786,1.1107260972129789
589,True,111.52966010608071,155.8384562427739,154.26656701180457,150.2746597721016,130.848291290251,103.40664067447082,-0.48778960143932815,-5.693122070798367,1.0856151488754273
590,True,39.41056554124994,152.4904304755441,152.047333040805,148.21944562013874,130.31343459039275,104.5281487843131,0.40552195341268027,-8.09838259165904,1.043210067015707
591,True,40.34491768006255,151.86882306877658,161.74513972733325,156.65407435452514,131.67247094805694,106.93825854346807,2.356155721122825,-4.324926966900399,1.0225084116096228
592,True,52.108762639014465,153.31422410552616,156.9647302060564,153.77204059047787,131.6968688044341,105.70530378533749,3.823122809798494,-6.91568158915752,1.0510682059673595
593,True,56.030122774494046,153.4075958034387,155.09414972641315,142.99597656245763,129.93350777590197,102.31202306060585,4.3772679214909935,-0.721979825720317,1.059328090412926
594,True,82.20145354134738,153.36023712521936,153.13114035844578,145.82078546747138,129.08317231195014,101.66594463760492,1.2834249618245117,0.6659877516465349,1.0815318662362277
595,True,56.312069440168635,155.91330003224041,148.54107337248686,146.29493680059295,125.91905889333133,100.17735044462884,2.883976207783993,3.5565426538373304,1.0961386674717926
596,True,69.8715805678085,152.45988478131113,150.47574602235042,146.771314378665,125.87591929479503,99.57029811144112,2.525198218780836,4.519776744577906,1.103401240627243
597,True,80.66759527409315,153.7012647347769,153.94374535700337,145.69438588179003,125.06429322647433,99.63836826272677,2.04191844209685,3.915094325704198,1.1091014553722165
598,True,100.78177409894167,159.38630177336677,157.71568481206532,145.71473370928362,125.01324825159386,98.74139246860534,0.9975275932142588,2.598556281042757,1.1464950952105784
599,True,98.86517780776623,159.4427933922583,159.78404834751436,146.60795188908676,124.50196063449435,99.31394467683705,-0.1363029960868231,1.2608288026892058,1.168433595096568
600,True,89.00769188827172,160.77824306872054,162.02096542812103,150.82459922763178,123.47928071855058,100.79803408507985,-0.11028198121466853,-5.820769062704741,1.2214966880022031
601,True,93.12442841991658,161.17050851291373,159.8519158571894,149.54780380533245,122.07803876610723,98.44799266661512,-0.11202613709253788,-7.74795762449819,1.244063818465418
602,True,92.85791265599613,162.21195181380594,158.50414700172607,144.90778989671392,120.50722160112775,96.54720581164165,-0.28166163795074556,-8.764817084954066,1.2727112926828468
603,True,92.18776358210148,162.84802390459112,156.51807323571325,140.72672817778633,119.93929912750792,94.66333864399705,0.3233494853256079,-6.1311601933308255,1.2916005292580102
604,True,91.4113165776071,163.1632811291099,153.79627254771174,131.7905915541524,117.12217909480674,91.11993129652097,0.6451406203438512,-4.328677493545757,1.3083776819732982
605,True,92.9231228496242,164.6370191594031,153.9894424804217,128.85728204950752,114.93965717054881,89.85626143102951,1.4103707763151356,0.7547901044855263,1.3435025182557356
606,True,15.361442106629626,164.37967228067774,162.11158261423333,142.27799001047782,122.98137535627744,90.34081517796803,-2.1262614717672275,-3.2181453055025897,1.306609371827089
607,True,106.25905248703246,163.42955441162914,154.6523459082628,141.15857339806365,119.47752575250838,91.21760339183409,-2.1693557214426966,-4.064721157155237,1.2706103470385037
608,True,12.866688022249278,164.1587501683256,157.20144797725362,147.94154736788178,121.71368121509059,89.25093806829292,0.1053049076076112,-5.316400175618346,1.4427237011969252
609,True,96.21806128518335,164.80069940850186,155.8422217828427,145.60361644475162,120.83290484589483,88.90219800086837,1.7242331622746576,-5.019848701376352,1.498457358585862
610,True,121.15188192172144,162.76573376552392,152.318658301853,146.96309447311606,119.12846124106886,87.86009853631043,0.4541449305431083,-5.369005366358037,1.501570516727593
611,True,140.09753560668693,162.32026892850863,160.3202710643341,149.44032030280152,119.18077547527723,87.17467785969396,1.6616613452612765,-4.674706233782693,1.5310799980704106
612,True,136.7147016767321,162.61782239678874,154.41399880679953,139.9104058446874,115.05459148142181,86.44743453323531,3.0128956965783273,-3.9314665648814175,1.5323921249493975
613,True,136.41716100840003,155.19553380693995,157.0243902949776,142.9924842438064,115.16336814134937,85.38869403859674,3.02084914286564,-4.613348195541611,1.534433466131325
614,True,144.96574351374144,158.41676138755852,153.43346560844563,139.98486044120125,112.66013383725094,85.26053348147573,3.9285131955064445,-4.409681057437248,1.5284033263144179
615,True,127.09820557523854,160.61493425368306,149.0237565110062,148.4707147674695,111.3180089517624,86.36666083883033,4.037315564848534,-3.8373779297928934,1.5209119983721053
616,True,122.5104295991652,161.62655258005978,154.32580281798906,147.5801132395513,111.33534909311659,85.36865352778966,4.180388744398619,-3.3532253547197173,1.5226975552220507
617,True,128.534829582168,162.3323333243897,149.81393905046752,159.4550232015987,110.88628338177797,85.1807300088122,3.0963072332509505,-3.202678994975312,1.5373138726425082
618,True,126.03856378512968,164.08679911069012,153.51385217709054,157.37839452634827,109.79264391810355,83.86901875245634,3.2319108028654537,-3.015195028128648,1.5457963833152997
619,True,117.58937084231148,164.16220175322962,148.66061153398547,156.4252255593482,109.86546702769998,83.83316279280616,3.489194473848244,-3.387427377335626,1.5377581353109553
620,True,110.46717708970716,163.71545902634392,151.40265311702018,160.8158058547941,110.96709341789023,83.86993391966215,3.075456630255119,-3.4200189132825365,1.530356914203597
621,True,104.40412055868018,163.37785501572048,146.1935280012844,160.32985280509965,108.30602407943782,84.39160478434842,2.879667904565436,-2.9344569802146165,1.5218808343382968
622,True,106.24333289856592,163.97629639437372,145.6522352737757,160.48088247621777,106.28862333265187,85.0957343477011,2.150513203968138,-2.8803019586169993,1.518076455452045
623,True,104.94960286593266,159.4188145980863,149.40595149454103,157.93532707610626,104.4164512842699,85.1740710322306,2.6398919808689985,-2.01117136450307,1.5157882118169763
624,True,90.93662638833052,160.44118567293376,151.86180396919224,160.7469024146408,103.19768713178482,85.65233423585842,2.9184607147936252,-1.5578562949859438,1.5392067523783368
625,True,94.45056847196679,161.24586395531398,151.36750096488268,161.840491899786,102.27494370124619,84.94991162353311,3.3092895772286894,-1.3717130012330976,1.5428974614900044
626,True,97.40350915765973,161.33195519099746,158.535441451861,161.84288228644346,102.73330637905504,84.18550464882436,3.5705577355055973,-0.8117082299856287,1.53419271587394
627,True,30.848371390400498,161.59391173564407,157.6666517559333,163.77061605004107,102.8602446953901,84.50451377377495,3.0795006608729834,-0.14289673327273567,1.5028191422126806
628,True,104.1847310411191,161.6989656639844,158.35976537856303,165.3839216665219,103.1177191953539,85.02063925552062,2.853316197178105,0.578321397150778,1.5246063688946503
629,True,19.161784102492298,161.7443944535044,159.41839314329553,162.91211543974356,104.89876383710532,85.05030050114442,2.9306716352753015,5.040854007311277,1.4641617936248752
630,True,26.937049100474194,161.4638524704842,160.5890226119576,164.08789449178758,105.17231208331452,85.13987633677299,2.797051045799299,4.749678548814598,1.4452161484410642
631,True,32.48182929305618,161.45639806110916,160.24647098798206,164.93250557191624,105.56106600462292,85.12747141006129,2.616637221344212,4.711033514350914,1.400053152103868
632,True,56.34988289705282,161.71476062296495,159.95146484368766,165.487784423348,106.53478950916234,84.93027445138699,3.307191405191009,4.192225177297642,1.4679558880780923
633,True,72.88150877994131,162.09132305150757,160.1614870585265,165.00112601939423,105.59284928299931,84.2684990039242,3.2193736404617717,9.2105203052345,1.4801718295315605
634,True,91.50761177199459,153.22661051206435,160.95790856332067,162.61408090792403,108.47861568021692,84.13285725720395,3.3096612857584695,11.82286631959761,1.4827531273132453
635,True,103.2435244441813,154.7949380834377,163.24799351204442,162.36371076170636,112.3904162393778,86.24208159835075,2.6071946580153162,12.854562863021462,1.4670720844245038
636,True,86.55372052267396,154.6731619002495,162.27210068537406,162.2116219112198,111.42322793985727,87.30233866491717,-0.22018188676123304,9.476514591661587,1.412436995134191
637,True,129.11625711204533,154.82219761507372,160.30151803719522,166.08479488179984,110.21722602569473,88.67847047825003,-1.4665301121599637,8.981748596085367,1.4452809555920894
638,True,15.125294017337648,150.6833916970305,159.24404945089637,161.9925136799948,111.41309758811839,88.65457969546665,-0.7363636865474391,9.812818826699358,1.4748218941627655
639,True,144.67978957264057,150.65154080253015,159.65896736186397,163.71420508433997,113.85710737652076,91.11090917898798,-3.745015307989642,9.3840266950547,1.413065748029175
640,True,132.19328716865098,151.70099555655082,155.83849918781362,158.50655365592388,114.72821807900688,91.12549990136685,-2.855677122667813,10.820229898298633,1.431795232716299
641,True,136.06589475618165,154.39771480239912,158.60859670913922,157.99867758568297,116.35525328525348,92.93660032872171,-3.7538104987423284,8.659191877874923,1.3361737681088017
642,True,114.29801983018568,155.89468348331368,159.82700889380735,159.7004720109599,119.1834535454691,97.44973644916026,-3.197922699841505,7.658026261302583,1.3065842370817662
643,True,82.27659780113372,159.14402057518237,159.7499340173628,160.4169381730175,121.71366661148795,100.43163245682017,-2.936933250661485,6.648515993313463,1.2723024669513843
644,True,63.46022631085993,161.23699704372058,160.15436352293617,156.34717356883692,122.09698810299548,100.05258306253955,-2.7644723651279444,5.819522454747588,1.2505515935695837
645,True,62.687167659262165,163.52859621961727,158.03403397532168,152.5055428551867,118.76339818549884,98.96106546790742,-3.295734167112542,4.284551229699989,1.260458531265459
646,True,66.928663890276,166.92459404227844,148.62355123928953,149.33659424891124,113.72829185640855,96.75957760340499,-4.069874007359488,0.5449498644652991,1.26528667009393
647,True,42.85800991691195,167.55873429624165,143.35209124958695,153.9629668665901,113.19502798673464,99.50907870353916,-5.1981443463855275,-4.983468029984316,1.234537278614019
648,True,51.37382948521387,168.1798577789429,133.91637487925033,148.93627691714565,110.60809547487595,97.62249050231293,-6.008180313115764,-7.62909992278745,1.2083468319551562
649,True,114.68003030585571,168.18175514603448,130.6100812637895,148.40045514298674,114.30843239977189,97.1965837267102,-6.314970605386017,-8.584184129366353,1.2572713072986776
650,True,109.71705668326186,168.3380401353661,134.29229719082105,148.26533438018737,113.27417028453802,97.42923161301583,-6.950615567092308,-10.502953073624187,1.2586239808758046
651,True,131.33018233154368,168.6144741385676,136.35527736546095,143.81015130311113,113.05907698831089,96.86879330787573,-8.135704565591483,-12.897380013609014,1.201949256623284
652,True,139.75756702729106,169.18976769817897,139.799653997087,143.0434557228598,114.24010564872098,94.63615793225382,-8.572997811010936,-14.300985090173636,1.1604996693108203
653,True,104.7144256753423,168.57831676012066,139.9724552580753,145.616440852214,114.40943357316948,95.91693100550214,-8.128512331328581,-18.2877088383204,1.198721966491269
654,True,152.69329943202405,169.7149908332555,136.15418898650378,137.11521765843617,112.89486597178399,94.17053442577159,-9.497390485929191,-19.979068494669622,1.2306403321981396
655,True,161.3716272998778,171.25237700083605,137.02755884447762,137.82338824832698,113.02435086852614,94.0260136609563,-11.219904527202536,-20.575666185777102,1.1411759664516534
656,True,161.88430559587798,171.96860001812777,135.09083626779542,139.47286780022398,114.01898786807597,94.76331402093183,-13.502934063762234,-20.72969964386704,1.1082759814997705
657,True,158.71030192242432,170.2052089039377,123.02402027135693,138.99468604495317,109.82866454022289,95.03645894942575,-14.212108451170353,-20.486081647814178,1.094441243658855
658,True,155.67589819752638,171.19570897519176,117.89917449235898,139.1260600521555,110.67921805069832,93.98230035629965,-14.935006699617311,-19.97815475822962,1.0980549419124865
659,True,157.07567922067554,171.10212935533804,117.73447853935791,143.70459842004706,110.14865507373173,93.21796766388655,-17.06417281160677,-23.153525331082836,1.0719010057498255
660,True,156.70301241572682,170.88869370903092,117.37459471214451,146.14978777811947,113.31795209559954,94.96361254479176,-17.7969698464205,-28.07315248615159,0.9831569188626053
661,True,158.37371045091453,174.10054962462112,118.60706990906013,151.4474349307967,114.26518686178363,98.08625133946656,-16.551141736541858,-30.60888975603681,0.9876891091518178
662,True,157.13204005972435,174.3341812769182,107.33982511861724,148.92260526212985,111.76296403904847,96.29908668388408,-16.62973337899782,-28.880510367390244,0.99665289684785
663,True,160.44127899835962,176.11821382456702,115.051646483435,151.97679210468468,115.83182710738909,96.74911562067723,-19.751378893196154,-29.434046684540593,0.94483251583099
664,True,154.77462841965757,175.4470001699341,114.53624395139464,151.40598189665636,119.82097418700594,97.47428815479546,-20.294335138757,-29.3568067404218,0.9534091134584814
665,True,156.85984392036679,174.87869805991997,120.61558832381603,151.36026687653413,123.96026931093667,100.0140305812848,-20.07890223831331,-28.52155273885932,0.9662341840827392
666,True,149.81988853536032,174.8222949327129,118.0897097203522,159.0318392645671,126.05219379731655,102.79380733134154,-21.394517208887233,-30.06539836316377,0.9763367847361323
667,True,150.811994695275,173.8319865742255,122.01073084871224,163.00876188496648,132.35703158729862,104.64700369773689,-19.34500328206434,-29.439444552051473,0.9429166265608291
668,True,150.0274983155539,173.4880190441087,122.45540092624235,152.87308233288888,131.19300667187147,101.58468437956941,-21.942478853219846,-29.42615324350118,0.9281980422680117
669,True,152.04458793473552,173.37317004456207,124.05265196264195,152.02207798037546,129.91964622712965,103.84928667580519,-22.688199260651956,-29.67400720219833,0.9083954386848213
670,True,149.16191059167474,172.8435033134328,118.05024827303377,137.8869070127629,131.77095814782564,102.62037876693651,-22.455334347528307,-29.25419873282057,0.890246108745965
671,True,155.7076578964204,173.2981352128618,123.05192187617166,148.53290653055967,135.4336769505395,102.63937364529534,-19.42580195550384,-30.27248871758617,0.862565548740374
672,True,156.55689215587861,174.31266147373316,125.4682703760608,147.7811585636142,137.1006901526231,100.33980753446588,-19.426475193116705,-29.492280545872607,0.8158993226342306
673,True,154.46807505582032,174.50856861539648,127.26798381925467,151.81817738826564,137.90480567082608,99.60367696977832,-17.813076561025856,-25.078382595600843,0.7567632026646051
674,True,152.8796268764666,175.57173106973943,126.61712273929228,149.49404280058562,136.52698011317315,100.32569948603272,-17.84736299900759,-23.443757574684632,0.7582588845502658
675,True,154.2006891709698,175.17693622313897,129.04837233474592,147.66069213151067,139.0850307329725,99.87210069034464,-18.254760326141703,-23.53374785918162,0.7136592367401181
676,True,156.21589296174778,177.2145297782492,131.9012480644933,145.1433048572318,138.39989149113643,95.83803244041886,-18.493439202617513,-26.328040443209364,0.7241118524687503
677,True,156.51925949124305,176.32223023767997,130.47095705950846,141.11959843817803,138.42723050482755,94.86213898888816,-19.24930158711374,-27.002336775933998,0.7037338276614384
678,True,154.3842155839361,176.06404129045706,138.26311208758645,143.0470081538498,138.84606088554568,93.98895876380902,-21.288876407531212,-27.767109856655676,0.712166395844635
679,True,154.46308600934387,178.29853885941958,145.46162258719306,147.47182798989428,135.96081323298733,94.79663714437825,-21.24136687968144,-26.554480749024066,0.7266744592196392
680,True,143.06554264396635,176.36783772995685,160.69697268738759,143.4097592106716,148.1585192943165,90.70640023687578,-20.54951113214059,-28.46959845334931,0.6715703579440188
681,True,147.93987142456064,178.9185205979566,167.09019147582185,135.00951487744197,151.98361910629112,86.25006471018104,-20.233539005440292,-28.908953657412724,0.7110295013371211
682,True,149.85333352572783,178.85704467781864,170.72917854095135,138.48989984583127,170.49798010997156,87.98147526059589,-20.138439562254554,-30.432784158014282,0.6915706859079522
683,True,149.07598341976626,179.4587830803571,139.19929617709687,130.88393822696014,159.7162738499817,83.62439858037669,-19.18713909324914,-30.819041622102567,0.6784316940876003
684,True,144.44231434693623,179.39909348928552,134.35280382475847,132.75123528941938,154.21434286099296,84.65910783193944,-18.987704829402233,-30.59583670345216,0.676469401824108
685,True,150.23807362752572,179.44391463321637,129.0117092983531,138.5118696563698,151.45725991087076,88.23937400292236,-18.399759536817594,-28.656307889415377,0.6861449566208562
686,True,144.05843086630327,179.1786878644065,139.3352396285485,138.276336801219,160.88513796123092,90.33085101719863,-18.118943517753596,-29.450039956843675,0.728852585130114
687,True,139.02306509118074,178.7979164404665,140.83502425589958,136.54208140623638,162.50811074968726,89.94875082220261,-17.956122057274527,-30.10730548984006,0.7092871232666712
688,True,141.8371551346823,178.05526144866624,144.4478102612845,138.2785111543607,166.41876824682655,90.25183781306515,-18.29257511625695,-31.212660334908065,0.7050872097719695
689,True,141.11221023507363,177.20101083999214,132.36658719815958,136.05086265474418,155.860194478918,87.86034516643798,-18.625967947806547,-30.92293223829708,0.7177427846343463
690,True,142.5220984056189,176.93275351235337,140.36241919434082,139.2266109230663,162.81885183105626,89.08003753852408,-19.020836387078276,-31.210992288412314,0.7186204362229
691,True,141.18266379647596,176.0141346980129,142.12680925080278,140.11320071176388,164.85664443796733,88.61945250220889,-19.1936143716967,-30.8523035412468,0.7101134877549449
692,True,144.0428827317722,176.50309957712508,128.75882281591524,141.54865457798215,152.58742506560654,87.54430254353561,-18.987631542972277,-30.174850953638213,0.724253692211783
693,True,141.56136093443172,176.94519942532978,143.09241477519606,140.30099544751002,164.95676765305024,87.45654828473108,-18.172228646827477,-29.91873275828339,0.7228669191115118
694,True,142.48046107952766,176.82112108767038,146.45453179876182,141.51403001362345,169.72671974039315,87.77601006545497,-18.063198484448684,-29.828634821773935,0.7419370510195892
695,True,147.13257564371494,176.48606422035238,154.04118396093853,141.3147645859592,175.17259519564527,90.37704506550614,-18.223726578243532,-28.074969857426968,0.753613070882544
696,True,146.73210683578924,175.8027570147206,144.77625336758004,136.5029962140907,166.16295407739574,88.09865734894383,-18.452738207590354,-27.584324324222628,0.7519642704500432
697,True,151.130378216506,175.14747407828813,150.92707379225774,135.80603228678868,173.03897997819058,87.20417310340707,-18.204467095937883,-25.89105535183511,0.7862952857042567
698,True,151.87657769711427,174.2111771920545,123.8656408279141,130.27790389823616,143.02826686056702,83.33142121633533,-17.96673693641098,-25.746954226056356,0.7928370750030248
699,True,151.78478978802113,174.69110007952727,129.36249082942754,127.74372247835504,148.21591276328235,83.11623435850777,-17.787186186795065,-26.034624050470356,0.8017369617113924
700,True,129.99411864504214,167.5266691277557,107.92120064238415,132.23303990775824,130.62315616016053,80.64538828954629,-17.42236639411661,-26.227537623876767,0.732224976894421
701,True,132.73345836378527,168.61730871261523,113.6848109179171,130.0505973311324,137.82088347772898,80.76224875783912,-17.558221967001902,-25.07913182910403,0.720099165073519
702,True,137.02701195044864,170.62686246411388,115.08400498601564,128.81883567676806,139.2778102574028,80.16754100629551,-17.599860023281803,-25.291938509206368,0.7309524599266101
703,True,119.1592689174126,169.2425083416755,106.28339138963749,128.01236181008727,131.08381816483234,79.33156352121463,-17.2801831305773,-26.32717593124459,0.721296153632301
704,True,111.71459906458527,170.14611881550752,96.07799286881226,126.33957627151732,121.77292590295873,77.03588836502264,-17.192564538238734,-27.007352635440117,0.7409994697846151
705,True,112.9864075993864,170.12753294796852,89.71481188015176,125.40349202390935,115.62532507892111,77.3302299488465,-17.450020382223325,-25.961185860269712,0.7220931152356741
706,True,106.77473584042991,169.87600745291792,81.8956595250192,125.2443017697466,108.06569671346762,76.96103089130311,-17.64880194933255,-24.67194233320581,0.6992154050609519
707,True,113.85772770844608,170.189509856631,76.01377652463168,126.78474657640069,101.92221954530802,76.7132227540865,-17.677562309257755,-24.86232945172202,0.6982882373252426
708,True,111.20782212681907,170.20506743942528,78.64587195755892,122.1121568373458,102.2576929528309,75.6752153748234,-17.98923423824498,-24.85393619439902,0.7036718921055828
709,True,113.94212565655548,171.70531254882502,83.24411210206554,123.34106318365014,105.4643234628592,76.6824603465241,-17.85985113318396,-25.291763624153695,0.6928744349041183
710,True,113.36124320441125,168.53301572808468,83.75488066140618,125.48171168119238,106.0332787325843,77.69740109379353,-17.98040523236581,-25.112838514160575,0.6629482637280709
711,True,127.7690334826848,168.13587145840467,82.21478208350356,130.4227757192846,105.00084073638172,80.50868402718943,-18.01875849122211,-25.594207329098687,0.6579286612347365
712,True,108.37508293985785,168.16510681007466,82.41037756136022,131.13684695406235,107.0403096756964,80.29083214799319,-18.10909006195265,-26.26182658925803,0.6704938916191878
713,True,112.23509903402096,173.66057300646483,84.310680602491,132.92826938902675,111.83868472780982,82.07717482629016,-17.648195028578463,-26.450579403289005,0.6595533526884004
714,True,127.23115572807372,173.5789549007574,85.74793999550805,137.4952688348682,112.83404638096472,84.93673375696977,-17.519714362302846,-26.540813500952755,0.6191079926700669
715,True,122.49739097988659,173.5864836438324,84.94142337457333,138.49976910143116,112.40978088895821,83.53074893674858,-17.685539317470504,-26.532641099250903,0.6216016272296135
716,True,127.18939122275992,174.1745580167062,85.21658209656611,139.33586113273438,111.97080522378718,83.68755684594642,-17.803508171576176,-26.956191288540488,0.6272786938968026
717,True,126.39938949069392,174.20993856808153,95.18389544359395,140.60848086640897,121.47057964370312,84.74654409525571,-17.876925837422156,-27.986430639303048,0.6317563495887244
718,True,126.3456360163861,174.55375143815274,97.96487364742703,141.62855157455337,123.64302046337268,85.80112261040846,-18.492859530974275,-28.173322347829238,0.6322525595342413
719,True,126.29652625737202,173.26843786789954,101.20168568114143,142.9572637685872,126.20178805693631,87.540140116747,-18.633961853872126,-28.362512972371853,0.6296459959495426
720,True,140.3964243498414,172.9932731621298,91.88846299075324,150.06101465852694,118.23752454817789,92.68669863596067,-19.533922346802417,-26.53762976860645,0.6397233050167968
